trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s
calibration_se3_wbc_60_0,se3_wbc,60.0,0.0,0.15,9.0,True,,2.383999999999959,0.23399999999995913,0.04633892391038522,0.05640937731422491,20.26788441061673,346.0518893964544,0.8512599830553234,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_45,se3_wbc,60.0,45.0,0.15,9.0,True,,2.3719999999999604,0.22199999999996045,0.046914943834972106,0.041685998724367866,21.46673855409172,279.58235028525957,0.6423598190071893,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_90,se3_wbc,60.0,90.0,0.15,9.0,True,,2.347999999999963,0.1979999999999631,0.04418844625289443,0.028764496801572986,15.35980473931823,359.21840640750656,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_135,se3_wbc,60.0,135.0,0.15,9.0,False,FALL,,,1.42465593122696,1.1896383792616692,50.0,290.0057887297205,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_180,se3_wbc,60.0,180.0,0.15,9.0,False,FALL,,,1.4203394795932516,1.1914145691813907,50.0,329.52887947506656,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_225,se3_wbc,60.0,225.0,0.15,9.0,False,FALL,,,1.423874004181119,1.1907425827347877,57.391440357031804,289.78913138018856,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_270,se3_wbc,60.0,270.0,0.15,9.0,True,,2.3239999999999656,0.17399999999996574,0.04433058578819469,0.02856017412842632,16.341833175780707,362.31574720832174,-2.220446049250313e-16,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_315,se3_wbc,60.0,315.0,0.15,9.0,True,,2.37599999999996,0.22599999999996,0.04693467347996317,0.041676692391054544,22.511570775229206,279.5054261733152,0.7297813333131153,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_80_0,se3_wbc,80.0,0.0,0.15,12.0,False,FALL,,,1.9440567631485672,1.4884610648538823,139.0,923.0365644676217,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_45,se3_wbc,80.0,45.0,0.15,12.0,True,,2.3999999999999573,0.24999999999995737,0.059697610434584054,0.06649451316302285,30.320846728904648,304.07494249029565,0.43180016642010033,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_90,se3_wbc,80.0,90.0,0.15,12.0,False,CONTACT_LOSS,2.439999999999953,0.28999999999995296,0.0577242808930284,0.05027571952842472,31.572769184839235,389.97535871653577,0.0,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_135,se3_wbc,80.0,135.0,0.15,12.0,False,FALL,,,1.4254147585431332,1.1897908119574594,50.45347399723409,331.46055283445094,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_180,se3_wbc,80.0,180.0,0.15,12.0,False,FALL,,,1.428092659683585,1.1959011037707585,50.0,255.12810925979898,0.0,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_225,se3_wbc,80.0,225.0,0.15,12.0,False,FALL,,,1.4240823969058292,1.1864735224665945,66.98312272004338,348.02548175300717,0.0,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_270,se3_wbc,80.0,270.0,0.15,12.0,False,CONTACT_LOSS,2.4319999999999538,0.28199999999995384,0.0577307634358989,0.05029530497423543,31.702749061526806,391.59753804302795,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_315,se3_wbc,80.0,315.0,0.15,12.0,True,,2.4079999999999564,0.2579999999999565,0.05975910482105029,0.06627646638020922,30.012390121599818,297.3986462482352,0.5730681313982389,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_100_0,se3_wbc,100.0,0.0,0.15,15.0,False,FALL,,,1.5890687088676858,1.4040825246253832,139.0,869.1654829897125,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
