trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s,factor,factor_value,initial_tilt_rad,initial_com_offset_m,initial_angular_velocity_rad_s
mass_scale_1.0_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.16428731117123113,12.31534294034997,False,FALL,,,1.720149374485683,1.5187994973383014,100.00776040666732,1391.6115219413477,-2.220446049250313e-16,4,35.112142000000006,0.21762869439981264,0.35074314008954416,mass_scale,1.0,0.0,0.0,0.02719707003817491
mass_scale_1.1_0,se3_wbc,71.53397089800029,-1.056838906330415,0.13622920571808583,9.745016037295247,True,,2.3639999999999612,0.2277707942818754,0.043245675147303715,0.05741682776302611,22.352477258324168,327.45478051033547,0.8526718660339977,0,38.6233562,0.18879622963215512,0.2523088875765604,mass_scale,1.1,0.0,0.0,0.04675362118938842
mass_scale_1.1_1,se3_wbc,70.13240219664287,6.572945148009267,0.13932478838158902,9.771182094739757,True,,2.3599999999999617,0.22067521161837256,0.04322184295598812,0.05534755589311628,22.926638358032804,334.4448138764657,0.8491100013166958,1,38.6233562,0.1850971355784499,0.25298635478860215,mass_scale,1.1,0.0,0.0,0.0013779556621534182
mass_scale_1.1_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15942677221782842,10.73421348595567,True,,2.391999999999958,0.23257322778212997,0.04662470590962277,0.06680964766416954,22.78114216467035,390.7386575940941,0.8372718243584316,2,38.6233562,0.17770103540939894,0.27792026747679865,mass_scale,1.1,0.0,0.0,0.032871650743779623
mass_scale_1.1_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1590382339561919,10.394622980340975,True,,2.383999999999959,0.22496176604376705,0.04728241460564493,0.05739285690425967,24.93171903778112,297.29241490087793,0.8282261407607767,3,38.6233562,0.17249963506118832,0.2691279060917283,mass_scale,1.1,0.0,0.0,0.005683600996070171
mass_scale_1.1_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.16428731117123113,12.31534294034997,False,FALL,,,1.7810270059318298,1.4898479367831954,139.0,2021.729040403387,-2.220446049250313e-16,4,38.6233562,0.1978442676361933,0.31885740008140384,mass_scale,1.1,0.0,0.0,0.02719707003817491
push_duration_s_0.1_0,se3_wbc,71.53397089800029,-1.056838906330415,0.1,7.15339708980003,True,,2.319999999999966,0.219999999999966,0.037487676146704424,0.039285101272118296,19.477938829107536,180.446810019973,0.8583712260381414,0,35.112142000000006,0.20767585259537064,0.20373001139605862,push_duration_s,0.1,0.0,0.0,0.04675362118938842
push_duration_s_0.1_1,se3_wbc,70.13240219664287,6.572945148009267,0.1,7.013240219664287,True,,2.3159999999999665,0.21599999999996644,0.03750048294751914,0.03874238640808002,19.24432737897263,189.96886445365334,0.8588570145353974,1,35.112142000000006,0.20360684913629487,0.19973831900270528,push_duration_s,0.1,0.0,0.0,0.0013779556621534182
push_duration_s_0.1_2,se3_wbc,67.33005590359235,-4.181987531845979,0.1,6.733005590359236,True,,2.303999999999968,0.20399999999996776,0.0360076607339982,0.03684690580088656,18.28455457002202,182.89696778900566,0.8636414296272596,2,35.112142000000006,0.19547113895033885,0.19175718731028243,push_duration_s,0.1,0.0,0.0,0.032871650743779623
push_duration_s_0.1_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1,6.535927067200859,True,,2.2959999999999687,0.19599999999996864,0.0365705650601923,0.034730380278201946,17.055799819262514,222.73433211036848,0.8498083734920658,3,35.112142000000006,0.18974959856730717,0.18614435619452832,push_duration_s,0.1,0.0,0.0,0.005683600996070171
