trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s
calibration_se3_wbc_20_270,se3_wbc,20.0,270.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.015082787333169607,0.007943318940435947,3.940705849189639,231.12719642383323,0.9019905126636958,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_315,se3_wbc,20.0,315.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.014039131193805728,0.012561139329257861,5.523408106727869,213.80451663492738,0.9308369587917121,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_40_0,se3_wbc,40.0,0.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.03326929781621236,0.03229572946811347,15.895965184521625,173.02209870638833,0.8903121690004125,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_45,se3_wbc,40.0,45.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.030985511562973325,0.025426887503321366,11.366080415888131,253.599458452478,0.8215811320998841,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_90,se3_wbc,40.0,90.0,0.15,6.0,True,,2.1599999999999837,0.0099999999999838,0.02996383231982712,0.016857706262678223,8.082641286357898,294.9130731950578,0.1430513198214105,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_135,se3_wbc,40.0,135.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.033539667899252806,0.027628808957528953,10.892525423252913,253.23773412971354,0.8555538635210499,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_180,se3_wbc,40.0,180.0,0.15,6.0,False,FALL,2.3359999999999643,0.18599999999996442,1.4197011817885898,1.1915342555710953,50.0,262.8406722839229,0.0,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_225,se3_wbc,40.0,225.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.03353119088645504,0.027621953359854352,10.88306196824883,253.03283582794882,0.8557318828014467,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_270,se3_wbc,40.0,270.0,0.15,6.0,True,,2.1599999999999837,0.0099999999999838,0.02999145687762686,0.016878905064319175,7.993186994058976,294.89589363880646,0.0784318134902916,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_315,se3_wbc,40.0,315.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.030995315169312147,0.025429245345445068,11.363592634332631,253.38485931026526,0.8218068091747835,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_60_0,se3_wbc,60.0,0.0,0.15,9.0,True,,2.383999999999959,0.23399999999995913,0.04633892391038791,0.056409377314207365,20.26788441059997,346.0518893984431,0.8512599830564788,0,35.112142000000006,0.17419068170407648,0.2563215881275485
